case_id,cycle_index,issue_date,operational_run_date,operational_weekday,hindcast_weekday,split,lag_1d_date,lag_7d_date,lag_14d_date,target_w1_date,target_w2_date,target_w3_date,target_w4_date,antecedent_rzsm_available,future_target_rzsm_available,era5_atmospheric_available,s2s_available,usable_status,notes
CASE_20230530_0884,884,2023-05-30,2024-05-30,Thursday,Tuesday,VAL,2023-05-29,2023-05-23,2023-05-16,2023-06-05,2023-06-12,2023-06-19,2023-06-26,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230603_0885,885,2023-06-03,2024-06-03,Monday,Saturday,VAL,2023-06-02,2023-05-27,2023-05-20,2023-06-09,2023-06-16,2023-06-23,2023-06-30,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230606_0886,886,2023-06-06,2024-06-06,Thursday,Tuesday,VAL,2023-06-05,2023-05-30,2023-05-23,2023-06-12,2023-06-19,2023-06-26,2023-07-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230610_0887,887,2023-06-10,2024-06-10,Monday,Saturday,VAL,2023-06-09,2023-06-03,2023-05-27,2023-06-16,2023-06-23,2023-06-30,2023-07-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230613_0888,888,2023-06-13,2024-06-13,Thursday,Tuesday,VAL,2023-06-12,2023-06-06,2023-05-30,2023-06-19,2023-06-26,2023-07-03,2023-07-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230617_0889,889,2023-06-17,2024-06-17,Monday,Saturday,VAL,2023-06-16,2023-06-10,2023-06-03,2023-06-23,2023-06-30,2023-07-07,2023-07-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230620_0890,890,2023-06-20,2024-06-20,Thursday,Tuesday,VAL,2023-06-19,2023-06-13,2023-06-06,2023-06-26,2023-07-03,2023-07-10,2023-07-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230624_0891,891,2023-06-24,2024-06-24,Monday,Saturday,VAL,2023-06-23,2023-06-17,2023-06-10,2023-06-30,2023-07-07,2023-07-14,2023-07-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230627_0892,892,2023-06-27,2024-06-27,Thursday,Tuesday,VAL,2023-06-26,2023-06-20,2023-06-13,2023-07-03,2023-07-10,2023-07-17,2023-07-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230701_0893,893,2023-07-01,2024-07-01,Monday,Saturday,VAL,2023-06-30,2023-06-24,2023-06-17,2023-07-07,2023-07-14,2023-07-21,2023-07-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230704_0894,894,2023-07-04,2024-07-04,Thursday,Tuesday,VAL,2023-07-03,2023-06-27,2023-06-20,2023-07-10,2023-07-17,2023-07-24,2023-07-31,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230708_0895,895,2023-07-08,2024-07-08,Monday,Saturday,VAL,2023-07-07,2023-07-01,2023-06-24,2023-07-14,2023-07-21,2023-07-28,2023-08-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230711_0896,896,2023-07-11,2024-07-11,Thursday,Tuesday,VAL,2023-07-10,2023-07-04,2023-06-27,2023-07-17,2023-07-24,2023-07-31,2023-08-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230715_0897,897,2023-07-15,2024-07-15,Monday,Saturday,VAL,2023-07-14,2023-07-08,2023-07-01,2023-07-21,2023-07-28,2023-08-04,2023-08-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230718_0898,898,2023-07-18,2024-07-18,Thursday,Tuesday,VAL,2023-07-17,2023-07-11,2023-07-04,2023-07-24,2023-07-31,2023-08-07,2023-08-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230722_0899,899,2023-07-22,2024-07-22,Monday,Saturday,VAL,2023-07-21,2023-07-15,2023-07-08,2023-07-28,2023-08-04,2023-08-11,2023-08-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230725_0900,900,2023-07-25,2024-07-25,Thursday,Tuesday,VAL,2023-07-24,2023-07-18,2023-07-11,2023-07-31,2023-08-07,2023-08-14,2023-08-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230729_0901,901,2023-07-29,2024-07-29,Monday,Saturday,VAL,2023-07-28,2023-07-22,2023-07-15,2023-08-04,2023-08-11,2023-08-18,2023-08-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230801_0902,902,2023-08-01,2024-08-01,Thursday,Tuesday,VAL,2023-07-31,2023-07-25,2023-07-18,2023-08-07,2023-08-14,2023-08-21,2023-08-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230805_0903,903,2023-08-05,2024-08-05,Monday,Saturday,VAL,2023-08-04,2023-07-29,2023-07-22,2023-08-11,2023-08-18,2023-08-25,2023-09-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230808_0904,904,2023-08-08,2024-08-08,Thursday,Tuesday,VAL,2023-08-07,2023-08-01,2023-07-25,2023-08-14,2023-08-21,2023-08-28,2023-09-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230812_0905,905,2023-08-12,2024-08-12,Monday,Saturday,VAL,2023-08-11,2023-08-05,2023-07-29,2023-08-18,2023-08-25,2023-09-01,2023-09-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230815_0906,906,2023-08-15,2024-08-15,Thursday,Tuesday,VAL,2023-08-14,2023-08-08,2023-08-01,2023-08-21,2023-08-28,2023-09-04,2023-09-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230819_0907,907,2023-08-19,2024-08-19,Monday,Saturday,VAL,2023-08-18,2023-08-12,2023-08-05,2023-08-25,2023-09-01,2023-09-08,2023-09-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230822_0908,908,2023-08-22,2024-08-22,Thursday,Tuesday,VAL,2023-08-21,2023-08-15,2023-08-08,2023-08-28,2023-09-04,2023-09-11,2023-09-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230826_0909,909,2023-08-26,2024-08-26,Monday,Saturday,VAL,2023-08-25,2023-08-19,2023-08-12,2023-09-01,2023-09-08,2023-09-15,2023-09-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230829_0910,910,2023-08-29,2024-08-29,Thursday,Tuesday,VAL,2023-08-28,2023-08-22,2023-08-15,2023-09-04,2023-09-11,2023-09-18,2023-09-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230902_0911,911,2023-09-02,2024-09-02,Monday,Saturday,VAL,2023-09-01,2023-08-26,2023-08-19,2023-09-08,2023-09-15,2023-09-22,2023-09-29,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230905_0912,912,2023-09-05,2024-09-05,Thursday,Tuesday,VAL,2023-09-04,2023-08-29,2023-08-22,2023-09-11,2023-09-18,2023-09-25,2023-10-02,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230909_0913,913,2023-09-09,2024-09-09,Monday,Saturday,VAL,2023-09-08,2023-09-02,2023-08-26,2023-09-15,2023-09-22,2023-09-29,2023-10-06,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230912_0914,914,2023-09-12,2024-09-12,Thursday,Tuesday,VAL,2023-09-11,2023-09-05,2023-08-29,2023-09-18,2023-09-25,2023-10-02,2023-10-09,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230916_0915,915,2023-09-16,2024-09-16,Monday,Saturday,VAL,2023-09-15,2023-09-09,2023-09-02,2023-09-22,2023-09-29,2023-10-06,2023-10-13,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230919_0916,916,2023-09-19,2024-09-19,Thursday,Tuesday,VAL,2023-09-18,2023-09-12,2023-09-05,2023-09-25,2023-10-02,2023-10-09,2023-10-16,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230923_0917,917,2023-09-23,2024-09-23,Monday,Saturday,VAL,2023-09-22,2023-09-16,2023-09-09,2023-09-29,2023-10-06,2023-10-13,2023-10-20,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230926_0918,918,2023-09-26,2024-09-26,Thursday,Tuesday,VAL,2023-09-25,2023-09-19,2023-09-12,2023-10-02,2023-10-09,2023-10-16,2023-10-23,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20230930_0919,919,2023-09-30,2024-09-30,Monday,Saturday,VAL,2023-09-29,2023-09-23,2023-09-16,2023-10-06,2023-10-13,2023-10-20,2023-10-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231003_0920,920,2023-10-03,2024-10-03,Thursday,Tuesday,VAL,2023-10-02,2023-09-26,2023-09-19,2023-10-09,2023-10-16,2023-10-23,2023-10-30,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231007_0921,921,2023-10-07,2024-10-07,Monday,Saturday,VAL,2023-10-06,2023-09-30,2023-09-23,2023-10-13,2023-10-20,2023-10-27,2023-11-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231010_0922,922,2023-10-10,2024-10-10,Thursday,Tuesday,VAL,2023-10-09,2023-10-03,2023-09-26,2023-10-16,2023-10-23,2023-10-30,2023-11-06,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231014_0923,923,2023-10-14,2024-10-14,Monday,Saturday,VAL,2023-10-13,2023-10-07,2023-09-30,2023-10-20,2023-10-27,2023-11-03,2023-11-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231017_0924,924,2023-10-17,2024-10-17,Thursday,Tuesday,VAL,2023-10-16,2023-10-10,2023-10-03,2023-10-23,2023-10-30,2023-11-06,2023-11-13,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231021_0925,925,2023-10-21,2024-10-21,Monday,Saturday,VAL,2023-10-20,2023-10-14,2023-10-07,2023-10-27,2023-11-03,2023-11-10,2023-11-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231024_0926,926,2023-10-24,2024-10-24,Thursday,Tuesday,VAL,2023-10-23,2023-10-17,2023-10-10,2023-10-30,2023-11-06,2023-11-13,2023-11-20,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231028_0927,927,2023-10-28,2024-10-28,Monday,Saturday,VAL,2023-10-27,2023-10-21,2023-10-14,2023-11-03,2023-11-10,2023-11-17,2023-11-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231031_0928,928,2023-10-31,2024-10-31,Thursday,Tuesday,VAL,2023-10-30,2023-10-24,2023-10-17,2023-11-06,2023-11-13,2023-11-20,2023-11-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231104_0929,929,2023-11-04,2024-11-04,Monday,Saturday,VAL,2023-11-03,2023-10-28,2023-10-21,2023-11-10,2023-11-17,2023-11-24,2023-12-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231107_0930,930,2023-11-07,2024-11-07,Thursday,Tuesday,VAL,2023-11-06,2023-10-31,2023-10-24,2023-11-13,2023-11-20,2023-11-27,2023-12-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231111_0931,931,2023-11-11,2024-11-11,Monday,Saturday,VAL,2023-11-10,2023-11-04,2023-10-28,2023-11-17,2023-11-24,2023-12-01,2023-12-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231114_0932,932,2023-11-14,2024-11-14,Thursday,Tuesday,VAL,2023-11-13,2023-11-07,2023-10-31,2023-11-20,2023-11-27,2023-12-04,2023-12-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231118_0933,933,2023-11-18,2024-11-18,Monday,Saturday,VAL,2023-11-17,2023-11-11,2023-11-04,2023-11-24,2023-12-01,2023-12-08,2023-12-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231121_0934,934,2023-11-21,2024-11-21,Thursday,Tuesday,VAL,2023-11-20,2023-11-14,2023-11-07,2023-11-27,2023-12-04,2023-12-11,2023-12-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231125_0935,935,2023-11-25,2024-11-25,Monday,Saturday,VAL,2023-11-24,2023-11-18,2023-11-11,2023-12-01,2023-12-08,2023-12-15,2023-12-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231128_0936,936,2023-11-28,2024-11-28,Thursday,Tuesday,VAL,2023-11-27,2023-11-21,2023-11-14,2023-12-04,2023-12-11,2023-12-18,2023-12-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231202_0937,937,2023-12-02,2024-12-02,Monday,Saturday,VAL,2023-12-01,2023-11-25,2023-11-18,2023-12-08,2023-12-15,2023-12-22,2023-12-29,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231205_0938,938,2023-12-05,2024-12-05,Thursday,Tuesday,VAL,2023-12-04,2023-11-28,2023-11-21,2023-12-11,2023-12-18,2023-12-25,2024-01-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231209_0939,939,2023-12-09,2024-12-09,Monday,Saturday,VAL,2023-12-08,2023-12-02,2023-11-25,2023-12-15,2023-12-22,2023-12-29,2024-01-05,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231212_0940,940,2023-12-12,2024-12-12,Thursday,Tuesday,VAL,2023-12-11,2023-12-05,2023-11-28,2023-12-18,2023-12-25,2024-01-01,2024-01-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231216_0941,941,2023-12-16,2024-12-16,Monday,Saturday,VAL,2023-12-15,2023-12-09,2023-12-02,2023-12-22,2023-12-29,2024-01-05,2024-01-12,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231219_0942,942,2023-12-19,2024-12-19,Thursday,Tuesday,VAL,2023-12-18,2023-12-12,2023-12-05,2023-12-25,2024-01-01,2024-01-08,2024-01-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231223_0943,943,2023-12-23,2024-12-23,Monday,Saturday,VAL,2023-12-22,2023-12-16,2023-12-09,2023-12-29,2024-01-05,2024-01-12,2024-01-19,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231226_0944,944,2023-12-26,2024-12-26,Thursday,Tuesday,VAL,2023-12-25,2023-12-19,2023-12-12,2024-01-01,2024-01-08,2024-01-15,2024-01-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20231230_0945,945,2023-12-30,2024-12-30,Monday,Saturday,VAL,2023-12-29,2023-12-23,2023-12-16,2024-01-05,2024-01-12,2024-01-19,2024-01-26,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240101_0946,946,2024-01-01,2024-01-01,Monday,Monday,SEALED_TEST,2023-12-31,2023-12-25,2023-12-18,2024-01-07,2024-01-14,2024-01-21,2024-01-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240104_0947,947,2024-01-04,2024-01-04,Thursday,Thursday,SEALED_TEST,2024-01-03,2023-12-28,2023-12-21,2024-01-10,2024-01-17,2024-01-24,2024-01-31,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240108_0948,948,2024-01-08,2024-01-08,Monday,Monday,SEALED_TEST,2024-01-07,2024-01-01,2023-12-25,2024-01-14,2024-01-21,2024-01-28,2024-02-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240111_0949,949,2024-01-11,2024-01-11,Thursday,Thursday,SEALED_TEST,2024-01-10,2024-01-04,2023-12-28,2024-01-17,2024-01-24,2024-01-31,2024-02-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240115_0950,950,2024-01-15,2024-01-15,Monday,Monday,SEALED_TEST,2024-01-14,2024-01-08,2024-01-01,2024-01-21,2024-01-28,2024-02-04,2024-02-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240118_0951,951,2024-01-18,2024-01-18,Thursday,Thursday,SEALED_TEST,2024-01-17,2024-01-11,2024-01-04,2024-01-24,2024-01-31,2024-02-07,2024-02-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240122_0952,952,2024-01-22,2024-01-22,Monday,Monday,SEALED_TEST,2024-01-21,2024-01-15,2024-01-08,2024-01-28,2024-02-04,2024-02-11,2024-02-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240125_0953,953,2024-01-25,2024-01-25,Thursday,Thursday,SEALED_TEST,2024-01-24,2024-01-18,2024-01-11,2024-01-31,2024-02-07,2024-02-14,2024-02-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240129_0954,954,2024-01-29,2024-01-29,Monday,Monday,SEALED_TEST,2024-01-28,2024-01-22,2024-01-15,2024-02-04,2024-02-11,2024-02-18,2024-02-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240201_0955,955,2024-02-01,2024-02-01,Thursday,Thursday,SEALED_TEST,2024-01-31,2024-01-25,2024-01-18,2024-02-07,2024-02-14,2024-02-21,2024-02-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240205_0956,956,2024-02-05,2024-02-05,Monday,Monday,SEALED_TEST,2024-02-04,2024-01-29,2024-01-22,2024-02-11,2024-02-18,2024-02-25,2024-03-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240208_0957,957,2024-02-08,2024-02-08,Thursday,Thursday,SEALED_TEST,2024-02-07,2024-02-01,2024-01-25,2024-02-14,2024-02-21,2024-02-28,2024-03-06,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240212_0958,958,2024-02-12,2024-02-12,Monday,Monday,SEALED_TEST,2024-02-11,2024-02-05,2024-01-29,2024-02-18,2024-02-25,2024-03-03,2024-03-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240215_0959,959,2024-02-15,2024-02-15,Thursday,Thursday,SEALED_TEST,2024-02-14,2024-02-08,2024-02-01,2024-02-21,2024-02-28,2024-03-06,2024-03-13,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240219_0960,960,2024-02-19,2024-02-19,Monday,Monday,SEALED_TEST,2024-02-18,2024-02-12,2024-02-05,2024-02-25,2024-03-03,2024-03-10,2024-03-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240222_0961,961,2024-02-22,2024-02-22,Thursday,Thursday,SEALED_TEST,2024-02-21,2024-02-15,2024-02-08,2024-02-28,2024-03-06,2024-03-13,2024-03-20,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240226_0962,962,2024-02-26,2024-02-26,Monday,Monday,SEALED_TEST,2024-02-25,2024-02-19,2024-02-12,2024-03-03,2024-03-10,2024-03-17,2024-03-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240229_0963,963,2024-02-29,2024-02-29,Thursday,Thursday,SEALED_TEST,2024-02-28,2024-02-22,2024-02-15,2024-03-06,2024-03-13,2024-03-20,2024-03-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240304_0964,964,2024-03-04,2024-03-04,Monday,Monday,SEALED_TEST,2024-03-03,2024-02-26,2024-02-19,2024-03-10,2024-03-17,2024-03-24,2024-03-31,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240307_0965,965,2024-03-07,2024-03-07,Thursday,Thursday,SEALED_TEST,2024-03-06,2024-02-29,2024-02-22,2024-03-13,2024-03-20,2024-03-27,2024-04-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240311_0966,966,2024-03-11,2024-03-11,Monday,Monday,SEALED_TEST,2024-03-10,2024-03-04,2024-02-26,2024-03-17,2024-03-24,2024-03-31,2024-04-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240314_0967,967,2024-03-14,2024-03-14,Thursday,Thursday,SEALED_TEST,2024-03-13,2024-03-07,2024-02-29,2024-03-20,2024-03-27,2024-04-03,2024-04-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240318_0968,968,2024-03-18,2024-03-18,Monday,Monday,SEALED_TEST,2024-03-17,2024-03-11,2024-03-04,2024-03-24,2024-03-31,2024-04-07,2024-04-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240321_0969,969,2024-03-21,2024-03-21,Thursday,Thursday,SEALED_TEST,2024-03-20,2024-03-14,2024-03-07,2024-03-27,2024-04-03,2024-04-10,2024-04-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240325_0970,970,2024-03-25,2024-03-25,Monday,Monday,SEALED_TEST,2024-03-24,2024-03-18,2024-03-11,2024-03-31,2024-04-07,2024-04-14,2024-04-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20240328_0971,971,2024-03-28,2024-03-28,Thursday,Thursday,SEALED_TEST,2024-03-27,2024-03-21,2024-03-14,2024-04-03,2024-04-10,2024-04-17,2024-04-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
