case_id,cycle_index,issue_date,operational_run_date,operational_weekday,hindcast_weekday,split,lag_1d_date,lag_7d_date,lag_14d_date,target_w1_date,target_w2_date,target_w3_date,target_w4_date,antecedent_rzsm_available,future_target_rzsm_available,era5_atmospheric_available,s2s_available,usable_status,notes
CASE_20200606_0571,571,2020-06-06,2024-06-06,Thursday,Saturday,TRAIN,2020-06-05,2020-05-30,2020-05-23,2020-06-12,2020-06-19,2020-06-26,2020-07-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200610_0572,572,2020-06-10,2024-06-10,Monday,Wednesday,TRAIN,2020-06-09,2020-06-03,2020-05-27,2020-06-16,2020-06-23,2020-06-30,2020-07-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200613_0573,573,2020-06-13,2024-06-13,Thursday,Saturday,TRAIN,2020-06-12,2020-06-06,2020-05-30,2020-06-19,2020-06-26,2020-07-03,2020-07-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200617_0574,574,2020-06-17,2024-06-17,Monday,Wednesday,TRAIN,2020-06-16,2020-06-10,2020-06-03,2020-06-23,2020-06-30,2020-07-07,2020-07-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200620_0575,575,2020-06-20,2024-06-20,Thursday,Saturday,TRAIN,2020-06-19,2020-06-13,2020-06-06,2020-06-26,2020-07-03,2020-07-10,2020-07-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200624_0576,576,2020-06-24,2024-06-24,Monday,Wednesday,TRAIN,2020-06-23,2020-06-17,2020-06-10,2020-06-30,2020-07-07,2020-07-14,2020-07-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200627_0577,577,2020-06-27,2024-06-27,Thursday,Saturday,TRAIN,2020-06-26,2020-06-20,2020-06-13,2020-07-03,2020-07-10,2020-07-17,2020-07-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200701_0578,578,2020-07-01,2024-07-01,Monday,Wednesday,TRAIN,2020-06-30,2020-06-24,2020-06-17,2020-07-07,2020-07-14,2020-07-21,2020-07-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200704_0579,579,2020-07-04,2024-07-04,Thursday,Saturday,TRAIN,2020-07-03,2020-06-27,2020-06-20,2020-07-10,2020-07-17,2020-07-24,2020-07-31,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200708_0580,580,2020-07-08,2024-07-08,Monday,Wednesday,TRAIN,2020-07-07,2020-07-01,2020-06-24,2020-07-14,2020-07-21,2020-07-28,2020-08-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200711_0581,581,2020-07-11,2024-07-11,Thursday,Saturday,TRAIN,2020-07-10,2020-07-04,2020-06-27,2020-07-17,2020-07-24,2020-07-31,2020-08-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200715_0582,582,2020-07-15,2024-07-15,Monday,Wednesday,TRAIN,2020-07-14,2020-07-08,2020-07-01,2020-07-21,2020-07-28,2020-08-04,2020-08-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200718_0583,583,2020-07-18,2024-07-18,Thursday,Saturday,TRAIN,2020-07-17,2020-07-11,2020-07-04,2020-07-24,2020-07-31,2020-08-07,2020-08-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200722_0584,584,2020-07-22,2024-07-22,Monday,Wednesday,TRAIN,2020-07-21,2020-07-15,2020-07-08,2020-07-28,2020-08-04,2020-08-11,2020-08-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200725_0585,585,2020-07-25,2024-07-25,Thursday,Saturday,TRAIN,2020-07-24,2020-07-18,2020-07-11,2020-07-31,2020-08-07,2020-08-14,2020-08-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200729_0586,586,2020-07-29,2024-07-29,Monday,Wednesday,TRAIN,2020-07-28,2020-07-22,2020-07-15,2020-08-04,2020-08-11,2020-08-18,2020-08-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200801_0587,587,2020-08-01,2024-08-01,Thursday,Saturday,TRAIN,2020-07-31,2020-07-25,2020-07-18,2020-08-07,2020-08-14,2020-08-21,2020-08-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200805_0588,588,2020-08-05,2024-08-05,Monday,Wednesday,TRAIN,2020-08-04,2020-07-29,2020-07-22,2020-08-11,2020-08-18,2020-08-25,2020-09-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200808_0589,589,2020-08-08,2024-08-08,Thursday,Saturday,TRAIN,2020-08-07,2020-08-01,2020-07-25,2020-08-14,2020-08-21,2020-08-28,2020-09-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200812_0590,590,2020-08-12,2024-08-12,Monday,Wednesday,TRAIN,2020-08-11,2020-08-05,2020-07-29,2020-08-18,2020-08-25,2020-09-01,2020-09-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200815_0591,591,2020-08-15,2024-08-15,Thursday,Saturday,TRAIN,2020-08-14,2020-08-08,2020-08-01,2020-08-21,2020-08-28,2020-09-04,2020-09-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200819_0592,592,2020-08-19,2024-08-19,Monday,Wednesday,TRAIN,2020-08-18,2020-08-12,2020-08-05,2020-08-25,2020-09-01,2020-09-08,2020-09-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200822_0593,593,2020-08-22,2024-08-22,Thursday,Saturday,TRAIN,2020-08-21,2020-08-15,2020-08-08,2020-08-28,2020-09-04,2020-09-11,2020-09-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200826_0594,594,2020-08-26,2024-08-26,Monday,Wednesday,TRAIN,2020-08-25,2020-08-19,2020-08-12,2020-09-01,2020-09-08,2020-09-15,2020-09-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200829_0595,595,2020-08-29,2024-08-29,Thursday,Saturday,TRAIN,2020-08-28,2020-08-22,2020-08-15,2020-09-04,2020-09-11,2020-09-18,2020-09-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200902_0596,596,2020-09-02,2024-09-02,Monday,Wednesday,TRAIN,2020-09-01,2020-08-26,2020-08-19,2020-09-08,2020-09-15,2020-09-22,2020-09-29,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200905_0597,597,2020-09-05,2024-09-05,Thursday,Saturday,TRAIN,2020-09-04,2020-08-29,2020-08-22,2020-09-11,2020-09-18,2020-09-25,2020-10-02,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200909_0598,598,2020-09-09,2024-09-09,Monday,Wednesday,TRAIN,2020-09-08,2020-09-02,2020-08-26,2020-09-15,2020-09-22,2020-09-29,2020-10-06,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200912_0599,599,2020-09-12,2024-09-12,Thursday,Saturday,TRAIN,2020-09-11,2020-09-05,2020-08-29,2020-09-18,2020-09-25,2020-10-02,2020-10-09,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200916_0600,600,2020-09-16,2024-09-16,Monday,Wednesday,TRAIN,2020-09-15,2020-09-09,2020-09-02,2020-09-22,2020-09-29,2020-10-06,2020-10-13,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200919_0601,601,2020-09-19,2024-09-19,Thursday,Saturday,TRAIN,2020-09-18,2020-09-12,2020-09-05,2020-09-25,2020-10-02,2020-10-09,2020-10-16,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200923_0602,602,2020-09-23,2024-09-23,Monday,Wednesday,TRAIN,2020-09-22,2020-09-16,2020-09-09,2020-09-29,2020-10-06,2020-10-13,2020-10-20,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200926_0603,603,2020-09-26,2024-09-26,Thursday,Saturday,TRAIN,2020-09-25,2020-09-19,2020-09-12,2020-10-02,2020-10-09,2020-10-16,2020-10-23,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200930_0604,604,2020-09-30,2024-09-30,Monday,Wednesday,TRAIN,2020-09-29,2020-09-23,2020-09-16,2020-10-06,2020-10-13,2020-10-20,2020-10-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201003_0605,605,2020-10-03,2024-10-03,Thursday,Saturday,TRAIN,2020-10-02,2020-09-26,2020-09-19,2020-10-09,2020-10-16,2020-10-23,2020-10-30,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201007_0606,606,2020-10-07,2024-10-07,Monday,Wednesday,TRAIN,2020-10-06,2020-09-30,2020-09-23,2020-10-13,2020-10-20,2020-10-27,2020-11-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201010_0607,607,2020-10-10,2024-10-10,Thursday,Saturday,TRAIN,2020-10-09,2020-10-03,2020-09-26,2020-10-16,2020-10-23,2020-10-30,2020-11-06,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201014_0608,608,2020-10-14,2024-10-14,Monday,Wednesday,TRAIN,2020-10-13,2020-10-07,2020-09-30,2020-10-20,2020-10-27,2020-11-03,2020-11-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201017_0609,609,2020-10-17,2024-10-17,Thursday,Saturday,TRAIN,2020-10-16,2020-10-10,2020-10-03,2020-10-23,2020-10-30,2020-11-06,2020-11-13,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201021_0610,610,2020-10-21,2024-10-21,Monday,Wednesday,TRAIN,2020-10-20,2020-10-14,2020-10-07,2020-10-27,2020-11-03,2020-11-10,2020-11-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201024_0611,611,2020-10-24,2024-10-24,Thursday,Saturday,TRAIN,2020-10-23,2020-10-17,2020-10-10,2020-10-30,2020-11-06,2020-11-13,2020-11-20,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201028_0612,612,2020-10-28,2024-10-28,Monday,Wednesday,TRAIN,2020-10-27,2020-10-21,2020-10-14,2020-11-03,2020-11-10,2020-11-17,2020-11-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201031_0613,613,2020-10-31,2024-10-31,Thursday,Saturday,TRAIN,2020-10-30,2020-10-24,2020-10-17,2020-11-06,2020-11-13,2020-11-20,2020-11-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201104_0614,614,2020-11-04,2024-11-04,Monday,Wednesday,TRAIN,2020-11-03,2020-10-28,2020-10-21,2020-11-10,2020-11-17,2020-11-24,2020-12-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201107_0615,615,2020-11-07,2024-11-07,Thursday,Saturday,TRAIN,2020-11-06,2020-10-31,2020-10-24,2020-11-13,2020-11-20,2020-11-27,2020-12-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201111_0616,616,2020-11-11,2024-11-11,Monday,Wednesday,TRAIN,2020-11-10,2020-11-04,2020-10-28,2020-11-17,2020-11-24,2020-12-01,2020-12-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201114_0617,617,2020-11-14,2024-11-14,Thursday,Saturday,TRAIN,2020-11-13,2020-11-07,2020-10-31,2020-11-20,2020-11-27,2020-12-04,2020-12-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201118_0618,618,2020-11-18,2024-11-18,Monday,Wednesday,TRAIN,2020-11-17,2020-11-11,2020-11-04,2020-11-24,2020-12-01,2020-12-08,2020-12-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201121_0619,619,2020-11-21,2024-11-21,Thursday,Saturday,TRAIN,2020-11-20,2020-11-14,2020-11-07,2020-11-27,2020-12-04,2020-12-11,2020-12-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201125_0620,620,2020-11-25,2024-11-25,Monday,Wednesday,TRAIN,2020-11-24,2020-11-18,2020-11-11,2020-12-01,2020-12-08,2020-12-15,2020-12-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201128_0621,621,2020-11-28,2024-11-28,Thursday,Saturday,TRAIN,2020-11-27,2020-11-21,2020-11-14,2020-12-04,2020-12-11,2020-12-18,2020-12-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201202_0622,622,2020-12-02,2024-12-02,Monday,Wednesday,TRAIN,2020-12-01,2020-11-25,2020-11-18,2020-12-08,2020-12-15,2020-12-22,2020-12-29,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201205_0623,623,2020-12-05,2024-12-05,Thursday,Saturday,TRAIN,2020-12-04,2020-11-28,2020-11-21,2020-12-11,2020-12-18,2020-12-25,2021-01-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201209_0624,624,2020-12-09,2024-12-09,Monday,Wednesday,TRAIN,2020-12-08,2020-12-02,2020-11-25,2020-12-15,2020-12-22,2020-12-29,2021-01-05,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201212_0625,625,2020-12-12,2024-12-12,Thursday,Saturday,TRAIN,2020-12-11,2020-12-05,2020-11-28,2020-12-18,2020-12-25,2021-01-01,2021-01-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201216_0626,626,2020-12-16,2024-12-16,Monday,Wednesday,TRAIN,2020-12-15,2020-12-09,2020-12-02,2020-12-22,2020-12-29,2021-01-05,2021-01-12,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201219_0627,627,2020-12-19,2024-12-19,Thursday,Saturday,TRAIN,2020-12-18,2020-12-12,2020-12-05,2020-12-25,2021-01-01,2021-01-08,2021-01-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201223_0628,628,2020-12-23,2024-12-23,Monday,Wednesday,TRAIN,2020-12-22,2020-12-16,2020-12-09,2020-12-29,2021-01-05,2021-01-12,2021-01-19,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201226_0629,629,2020-12-26,2024-12-26,Thursday,Saturday,TRAIN,2020-12-25,2020-12-19,2020-12-12,2021-01-01,2021-01-08,2021-01-15,2021-01-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20201230_0630,630,2020-12-30,2024-12-30,Monday,Wednesday,TRAIN,2020-12-29,2020-12-23,2020-12-16,2021-01-05,2021-01-12,2021-01-19,2021-01-26,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210101_0631,631,2021-01-01,2024-01-01,Monday,Friday,TRAIN,2020-12-31,2020-12-25,2020-12-18,2021-01-07,2021-01-14,2021-01-21,2021-01-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210104_0632,632,2021-01-04,2024-01-04,Thursday,Monday,TRAIN,2021-01-03,2020-12-28,2020-12-21,2021-01-10,2021-01-17,2021-01-24,2021-01-31,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210108_0633,633,2021-01-08,2024-01-08,Monday,Friday,TRAIN,2021-01-07,2021-01-01,2020-12-25,2021-01-14,2021-01-21,2021-01-28,2021-02-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210111_0634,634,2021-01-11,2024-01-11,Thursday,Monday,TRAIN,2021-01-10,2021-01-04,2020-12-28,2021-01-17,2021-01-24,2021-01-31,2021-02-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210115_0635,635,2021-01-15,2024-01-15,Monday,Friday,TRAIN,2021-01-14,2021-01-08,2021-01-01,2021-01-21,2021-01-28,2021-02-04,2021-02-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210118_0636,636,2021-01-18,2024-01-18,Thursday,Monday,TRAIN,2021-01-17,2021-01-11,2021-01-04,2021-01-24,2021-01-31,2021-02-07,2021-02-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210122_0637,637,2021-01-22,2024-01-22,Monday,Friday,TRAIN,2021-01-21,2021-01-15,2021-01-08,2021-01-28,2021-02-04,2021-02-11,2021-02-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210125_0638,638,2021-01-25,2024-01-25,Thursday,Monday,TRAIN,2021-01-24,2021-01-18,2021-01-11,2021-01-31,2021-02-07,2021-02-14,2021-02-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210129_0639,639,2021-01-29,2024-01-29,Monday,Friday,TRAIN,2021-01-28,2021-01-22,2021-01-15,2021-02-04,2021-02-11,2021-02-18,2021-02-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210201_0640,640,2021-02-01,2024-02-01,Thursday,Monday,TRAIN,2021-01-31,2021-01-25,2021-01-18,2021-02-07,2021-02-14,2021-02-21,2021-02-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210205_0641,641,2021-02-05,2024-02-05,Monday,Friday,TRAIN,2021-02-04,2021-01-29,2021-01-22,2021-02-11,2021-02-18,2021-02-25,2021-03-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210208_0642,642,2021-02-08,2024-02-08,Thursday,Monday,TRAIN,2021-02-07,2021-02-01,2021-01-25,2021-02-14,2021-02-21,2021-02-28,2021-03-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210212_0643,643,2021-02-12,2024-02-12,Monday,Friday,TRAIN,2021-02-11,2021-02-05,2021-01-29,2021-02-18,2021-02-25,2021-03-04,2021-03-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210215_0644,644,2021-02-15,2024-02-15,Thursday,Monday,TRAIN,2021-02-14,2021-02-08,2021-02-01,2021-02-21,2021-02-28,2021-03-07,2021-03-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210219_0645,645,2021-02-19,2024-02-19,Monday,Friday,TRAIN,2021-02-18,2021-02-12,2021-02-05,2021-02-25,2021-03-04,2021-03-11,2021-03-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210222_0646,646,2021-02-22,2024-02-22,Thursday,Monday,TRAIN,2021-02-21,2021-02-15,2021-02-08,2021-02-28,2021-03-07,2021-03-14,2021-03-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210226_0647,647,2021-02-26,2024-02-26,Monday,Friday,TRAIN,2021-02-25,2021-02-19,2021-02-12,2021-03-04,2021-03-11,2021-03-18,2021-03-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210228_0648,648,2021-02-28,2024-02-29,Thursday,Sunday,TRAIN,2021-02-27,2021-02-21,2021-02-14,2021-03-06,2021-03-13,2021-03-20,2021-03-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210304_0649,649,2021-03-04,2024-03-04,Monday,Thursday,TRAIN,2021-03-03,2021-02-25,2021-02-18,2021-03-10,2021-03-17,2021-03-24,2021-03-31,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210307_0650,650,2021-03-07,2024-03-07,Thursday,Sunday,TRAIN,2021-03-06,2021-02-28,2021-02-21,2021-03-13,2021-03-20,2021-03-27,2021-04-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210311_0651,651,2021-03-11,2024-03-11,Monday,Thursday,TRAIN,2021-03-10,2021-03-04,2021-02-25,2021-03-17,2021-03-24,2021-03-31,2021-04-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210314_0652,652,2021-03-14,2024-03-14,Thursday,Sunday,TRAIN,2021-03-13,2021-03-07,2021-02-28,2021-03-20,2021-03-27,2021-04-03,2021-04-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210318_0653,653,2021-03-18,2024-03-18,Monday,Thursday,TRAIN,2021-03-17,2021-03-11,2021-03-04,2021-03-24,2021-03-31,2021-04-07,2021-04-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210321_0654,654,2021-03-21,2024-03-21,Thursday,Sunday,TRAIN,2021-03-20,2021-03-14,2021-03-07,2021-03-27,2021-04-03,2021-04-10,2021-04-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210325_0655,655,2021-03-25,2024-03-25,Monday,Thursday,TRAIN,2021-03-24,2021-03-18,2021-03-11,2021-03-31,2021-04-07,2021-04-14,2021-04-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210328_0656,656,2021-03-28,2024-03-28,Thursday,Sunday,TRAIN,2021-03-27,2021-03-21,2021-03-14,2021-04-03,2021-04-10,2021-04-17,2021-04-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210401_0657,657,2021-04-01,2024-04-01,Monday,Thursday,TRAIN,2021-03-31,2021-03-25,2021-03-18,2021-04-07,2021-04-14,2021-04-21,2021-04-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20210404_0658,658,2021-04-04,2024-04-04,Thursday,Sunday,TRAIN,2021-04-03,2021-03-28,2021-03-21,2021-04-10,2021-04-17,2021-04-24,2021-05-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
